"Date of Download: 2023-10-05_19:41:25"
"Search Parameters: Data Level:plot  Trait List:79176,79120,79219  Trial List:1424,1425,1426,1427,1428,1429,1430,1431  Accession List:  Plot List:313912,313930,313922,313906,313917,313914,313929,313905,313902,313927,313908,313924,313918,313925,313923,313913,313919,313928,313907,313901,313926,313920,313899,313910,313934,313933,313911,313921,313909,313915,313932,313900,313931,313916,313904,313903,313942,313965,313957,313952,313945,313946,313964,313948,313936,313969,313950,313959,313956,313954,313958,313940,313961,313970,313951,313939,313955,313960,313937,313949,313967,313966,313941,313962,313953,313943,313968,313938,313963,313944,313947,313935,313976,313994,314002,313981,313971,313974,313995,313983,313986,313997,313982,314000,314006,313999,314001,313975,314003,313996,313980,313987,313998,314005,313989,313978,313990,313991,313977,314004,313979,313973,313992,313988,313993,313972,313984,313985,314012,314030,314038,314018,314008,314010,314031,314019,314022,314033,314017,314036,314042,314035,314037,314011,314040,314032,314016,314023,314034,314041,314025,314014,314026,314027,314013,314039,314015,314009,314028,314024,314029,314007,314020,314021,314069,314047,314053,314064,314072,314073,314046,314061,314078,314043,314065,314054,314051,314058,314052,314067,314057,314044,314063,314076,314059,314056,314074,314062,314049,314048,314068,314055,314066,314070,314050,314075,314045,314071,314060,314077,314084,314103,314109,314089,314079,314082,314102,314091,314094,314105,314090,314108,314114,314107,314110,314083,314112,314104,314088,314095,314106,314113,314097,314086,314098,314099,314085,314111,314087,314081,314100,314096,314101,314080,314092,314093,314143,314121,314128,314135,314140,314139,314120,314137,314149,314116,314133,314126,314129,314131,314127,314145,314125,314115,314134,314146,314130,314124,314148,314136,314118,314119,314144,314123,314132,314142,314117,314147,314122,314141,314138,314150,314177,314155,314160,314171,314179,314181,314154,314169,314186,314151,314172,314162,314159,314166,314161,314175,314165,314152,314173,314184,314167,314163,314182,314170,314157,314156,314176,314164,314174,314178,314158,314183,314153,314180,314168,314185  Plant List:  Location List:  Year List:2022  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Total milling percentage|LSU_01:0000101","Whole milling percentage|LSU_01:0000100","Yield|LSU_01:0000138","notes","22_DOP_1_Harvesting Diff Dates"
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","43808","CLL17","17NTPID-127,19NTPID-103,20NTPID-100,CA17245,RU1602097","plot","314123","22_DOP_7-rep3-CLL17_28","3","3","28","5","4","test","","","","5857.72156704545","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","51423","DG263L","RU2102020","plot","314119","22_DOP_7-rep3-DG263L_26","3","3","26","5","2","test","","","","2957.00760767045","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","49955","DGL2065","20DGL2065","plot","314117","22_DOP_7-rep3-DGL2065_31","3","3","31","6","6","test","","","","5298.36120818182","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","46822","PVL03","183L2069,20NTPID-370,RU2002074","plot","314118","22_DOP_7-rep3-PVL03_25","3","3","25","5","1","test","","","","3505.17742568182","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","313898","RT7331MA","","plot","314138","22_DOP_7-rep3-RT7331MA_35","3","3","35","6","2","test","","","","4627.29243068182","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","46101","RTv7231MA","","plot","314122","22_DOP_7-rep3-RTv7231MA_33","3","3","33","6","4","test","","","","3277.38892823864","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","42107","CLL19","172L1189,19NTPID-295,20NTPID-281,CLL19,RU1902026","plot","314147","22_DOP_7-rep3-RU1902026_32","3","3","32","6","5","test","","","","5274.29813590909","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","49060","RU2002182","181L1578","plot","314141","22_DOP_7-rep3-RU2002182_34","3","3","34","6","3","test","","","","4828.49487","",""
"2022","167","LSU Rice","LSU rice breeding program","1430","22_DOP_7","DOP","RCBD","","","","no","no","2022-May-16","2022-September-12","32","Rice Research Station","56973","RU2102186","193L2086","plot","314132","22_DOP_7-rep3-RU2102186_29","3","3","29","5","5","test","","","","4261.52767090909","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","53477","203L1104","RU2302011","plot","314155","22_DOP_8-rep1-203L1104_2","1","1","2","1","2","test","","67.46","57.84","4709.27052954545","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","60424","AddiJo","181L2027,20NTPID-375,RU2002126","plot","314177","22_DOP_8-rep1-AddiJo_1","1","1","1","1","1","test","","65.07","51.98","4888.8343875","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","47237","Avant","171L1755,19NTPID-347,20NTPID-330,RU1902212","plot","314179","22_DOP_8-rep1-Avant_5","1","1","5","1","5","test","","69.17","58.94","4967.70610738636","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","43808","CLL17","17NTPID-127,19NTPID-103,20NTPID-100,CA17245,RU1602097","plot","314154","22_DOP_8-rep1-CLL17_7","1","1","7","2","6","test","","68.39","62.15","7091.18131704545","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","51423","DG263L","RU2102020","plot","314151","22_DOP_8-rep1-DG263L_10","1","1","10","2","3","test","","62.82","52","2966.97075","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","49955","DGL2065","20DGL2065","plot","314162","22_DOP_8-rep1-DGL2065_12","1","1","12","2","1","test","","69.33","61.79","5219.10308505682","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","46822","PVL03","183L2069,20NTPID-370,RU2002074","plot","314171","22_DOP_8-rep1-PVL03_4","1","1","4","1","4","test","","64.77","51.77","4416.86177284091","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","313898","RT7331MA","","plot","314169","22_DOP_8-rep1-RT7331MA_8","1","1","8","2","5","test","","70.56","61.33","8418.95376340909","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","46101","RTv7231MA","","plot","314186","22_DOP_8-rep1-RTv7231MA_9","1","1","9","2","4","test","","65.99","47.13","5486.01680454545","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","42107","CLL19","172L1189,19NTPID-295,20NTPID-281,CLL19,RU1902026","plot","314172","22_DOP_8-rep1-RU1902026_11","1","1","11","2","2","test","","68.34","61.37","6020.61705","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","49060","RU2002182","181L1578","plot","314181","22_DOP_8-rep1-RU2002182_6","1","1","6","1","6","test","","69.39","61.57","5238.03684375","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","56973","RU2102186","193L2086","plot","314160","22_DOP_8-rep1-RU2102186_3","1","1","3","1","3","test","","66.6","56.17","4508.03778409091","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","53477","203L1104","RU2302011","plot","314152","22_DOP_8-rep2-203L1104_18","2","2","18","3","6","test","","69.93","62.65","5843.48525948864","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","60424","AddiJo","181L2027,20NTPID-375,RU2002126","plot","314173","22_DOP_8-rep2-AddiJo_19","2","2","19","4","6","test","","66","55.97","5898.10449375","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","47237","Avant","171L1755,19NTPID-347,20NTPID-330,RU1902212","plot","314182","22_DOP_8-rep2-Avant_23","2","2","23","4","2","test","","66.64","56.54","4941.49129943182","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","43808","CLL17","17NTPID-127,19NTPID-103,20NTPID-100,CA17245,RU1602097","plot","314170","22_DOP_8-rep2-CLL17_24","2","2","24","4","1","test","","67.71","60.2","5813.96708267045","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","51423","DG263L","RU2102020","plot","314184","22_DOP_8-rep2-DG263L_20","2","2","20","4","5","test","","63.66","53.88","4250.75383943182","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","49955","DGL2065","20DGL2065","plot","314167","22_DOP_8-rep2-DGL2065_21","2","2","21","4","4","test","","71.05","64.35","5755.86264272727","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","46822","PVL03","183L2069,20NTPID-370,RU2002074","plot","314166","22_DOP_8-rep2-PVL03_14","2","2","14","3","2","test","","65.88","54.39","4880.27290397727","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","313898","RT7331MA","","plot","314159","22_DOP_8-rep2-RT7331MA_13","2","2","13","3","1","test","","70.89","60.94","7002.67982232954","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","46101","RTv7231MA","","plot","314161","22_DOP_8-rep2-RTv7231MA_15","2","2","15","3","3","test","","65.91","45.38","5655.5796375","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","42107","CLL19","172L1189,19NTPID-295,20NTPID-281,CLL19,RU1902026","plot","314175","22_DOP_8-rep2-RU1902026_16","2","2","16","3","4","test","","68.86","61.05","6787.22592238636","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","49060","RU2002182","181L1578","plot","314163","22_DOP_8-rep2-RU2002182_22","2","2","22","4","3","test","","68.42","59.29","5428.96550284091","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","56973","RU2102186","193L2086","plot","314165","22_DOP_8-rep2-RU2102186_17","2","2","17","3","5","test","","67.37","55.67","5180.53095","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","53477","203L1104","RU2302011","plot","314156","22_DOP_8-rep3-203L1104_26","3","3","26","5","2","test","","","","4596.91052897727","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","60424","AddiJo","181L2027,20NTPID-375,RU2002126","plot","314185","22_DOP_8-rep3-AddiJo_36","3","3","36","6","1","test","","","","4255.79981113636","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","47237","Avant","171L1755,19NTPID-347,20NTPID-330,RU1902212","plot","314176","22_DOP_8-rep3-Avant_27","3","3","27","5","3","test","","","","4438.82614517045","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","43808","CLL17","17NTPID-127,19NTPID-103,20NTPID-100,CA17245,RU1602097","plot","314174","22_DOP_8-rep3-CLL17_29","3","3","29","5","5","test","","","","5611.12053545455","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","51423","DG263L","RU2102020","plot","314158","22_DOP_8-rep3-DG263L_31","3","3","31","6","6","test","","","","3261.75853840909","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","49955","DGL2065","20DGL2065","plot","314164","22_DOP_8-rep3-DGL2065_28","3","3","28","5","4","test","","","","5872.95040056818","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","46822","PVL03","183L2069,20NTPID-370,RU2002074","plot","314183","22_DOP_8-rep3-PVL03_32","3","3","32","6","5","test","","","","3972.72534443182","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","313898","RT7331MA","","plot","314157","22_DOP_8-rep3-RT7331MA_25","3","3","25","5","1","test","","","","6773.29267619318","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","46101","RTv7231MA","","plot","314153","22_DOP_8-rep3-RTv7231MA_33","3","3","33","6","4","test","","","","3957.76926613636","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","42107","CLL19","172L1189,19NTPID-295,20NTPID-281,CLL19,RU1902026","plot","314180","22_DOP_8-rep3-RU1902026_34","3","3","34","6","3","test","","","","5433.28412727273","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","49060","RU2002182","181L1578","plot","314168","22_DOP_8-rep3-RU2002182_35","3","3","35","6","2","test","","","","4202.61254181818","",""
"2022","167","LSU Rice","LSU rice breeding program","1431","22_DOP_8","DOP","RCBD","","","","no","no","2022-May-31","2022-September-19","32","Rice Research Station","56973","RU2102186","193L2086","plot","314178","22_DOP_8-rep3-RU2102186_30","3","3","30","5","6","test","","","","5339.63816590909","",""
